source,target
@Lianna13181271,@jokowi
@B19forHer,@BANGSAygSUJUD
@B19forHer,@jokowi
@faizinvsp68,@jokowi
@ImamNganuu,@jokowi
@marlim1969,@sgits1
@marlim1969,@Migran_TV_7777
@marlim1969,@jokowi
@dy04343703,@KOADFIS
@dy04343703,@aniesbaswedan
@habibana1991,@jokowi
@trievanchange,@tempodotco
@didisupardi862,@Migran_TV_7777
@didisupardi862,@jokowi
@ZaflaabaeRV,@firman__nurhuda
@_sendirian__,@AbasBalapradana
@_sendirian__,@jokowi
@anakgembala116,@NephilaXmus
@anakgembala116,@jokowi
@anakgembala116,@ListyoSigitP
@drumbrisix,@drumbrisix
@KomorebiIn87286,@jokowi
@newIding30,@UMKMTalaga
@newIding30,@jokowi
@Sulissetyanto57,@Nicho_Silalahi
@Sulissetyanto57,@PartaiDemokrat
@AFRIZAL28025338,@PKSejahtera
@AFRIZAL28025338,@aboebakar15
@anton_winnie,@Humairah_922
@Anasismail_Real,@ForRezim
@Anasismail_Real,@KejaksaanRI
@habibana1991,@LuckyLudjaina
@habibana1991,@jokowi
@annisaAM0,@tempodotco
@DayuhMamiq,@Migran_TV_7777
@Tony_alala,@Migran_TV_7777
@Tony_alala,@jokowi
@Paramitha234,@AntonKu73047372
@Paramitha234,@jokowi
@sgits1,@marlim1969
@sgits1,@Migran_TV_7777
@sgits1,@jokowi
@Nmnmlk,@GunterFehlinger
@Nmnmlk,@OECD
@Nmnmlk,@jokowi
@Blandong_99,@ItsMe_RBH
@Blandong_99,@jokowi
@Blandong_99,@gibran_tweet
@tribunmedan,@tribunnews
@Jimmy1992517,@Kvaternik1993
@Jimmy1992517,@GunterFehlinger
@gwabdeeeee,@jokowi
@gwabdeeeee,@erickthohir
@incredibles__,@alokyadav521
@incredibles__,@narendramodi
@incredibles__,@jokowi
@dibongce,@Berboza1
@dibongce,@jokowi
@Ittocheng,@Heraloebss
@cheesess5,@kidcannabies
@cheesess5,@convomfs
@Koopalinghater,@jokowi
@dibongce,@Erlanggadian2
@dibongce,@jokowi
@Heri_kamandaka,@jokowi
@DonFlamingo_,@jokowi
@kissfoundation,@g20org
@kissfoundation,@narendramodi
@kissfoundation,@PMOIndia
@kissfoundation,@DrSJaishankar
@kissfoundation,@USAndHyderabad
@kissfoundation,@UKinIndia
@kissfoundation,@rashtrapatibhvn
@kissfoundation,@POTUS
@kissfoundation,@AlboMP
@kissfoundation,@jokowi
@kissfoundation,@Bundeskanzler
@kissfoundation,@KremlinRussia_E
@kissfoundation,@RishiSunak
@kissfoundation,@KSAMOFA
@kissfoundation,@RTErdogan
@agnesnrts,@Isra_KK
@Nugraha03167086,@Leonita_Lestari
@incredibles__,@narendramodi
@incredibles__,@iSinghApurva
@incredibles__,@jokowi
@BaimBbi,@RagilSemar
@BGSTRYP,@hasyimmah
@MangAdangOge,@jokowi
@MangAdangOge,@bahlillahadalia
@DaengKayo89,@jokowi
@Hamba60455437,@detikcom
@fly_teamt,@FaktaSepakbola
@nurdiman_a14631,@tvOneNews
@setia_kawan93,@KakekHalal
@Mycikin,@imquiry
@Mycikin,@JoshCullen_s
@_NoPork_NoLard_,@HusinShihab
@AdityaSeptianR6,@Kanjeng2022
@AdityaSeptianR6,@adearmando61
@LoweIts1,@AdiSowir
@LoweIts1,@aakzaki
@LoweIts1,@PartaiSocmed
@Kurniawannapr11,@pexphonk
@Kurniawannapr11,@idextratime
@Kurniawannapr11,@bliblidotcom
@AbdulBasarin,@GeiszChalifah
@NcangBeni,@KakekHalal
@bemnmfhua,@bemnmfhua
@DanangF11964,@Bundafatimah7
@DanangF11964,@BangPino__
@Ciput84725571,@yusuf_dumdum
@ben_joe71,@SpieltagIndo
@LantasProb,@NTMCLantasPolri
@singa__gurun,@cholilnafis
@ardjoe0704,@KakekHalal
@miskiy28,@M45Broo
@PallakaGO,@Miduk17
@singa__gurun,@hasmibakhtiar
@miskiy28,@miskiy28
@miskiy28,@narkosun
@singa__gurun,@yusuf_dumdum
@PallakaGO,@KakekHalal
@FinnoNino,@FaktaSepakbola
@Gunawan89354919,@adearmando61
@Wicaksono_J,@kumparan
@B_wijaya,@callmesiro
@B_wijaya,@txtdrpemerintah
@kangtrivia,@Miduk17
@PutraPuncak13,@adearmando61
@andrisoendoro,@ch_chotimah2
@TheBornToLove,@Uwunchae
@StroberryRasa,@tr1ey
@Tribun_Manado,@tribunnews
@kangtrivia,@putrisakera
@AnggaSalasar,@KontenBerfaedah
@MolenDomba,@CNNIndonesia
@PallakaGO,@ekowboy2
@agushasanfata13,@Mdy_Asmara1701
@agushasanfata13,@aniesbaswedan
@agushasanfata13,@cakimiNOW
@pembualndeso,@Slampdunk88
@pembualndeso,@Cugak606060
@pembualndeso,@KakekHalal
@joyfanra2,@OposisiCerdas
@ppk_koba24,@pan_chaniago
@ppk_koba24,@cassualy
@ppk_koba24,@Rifqa03
@bpsmgt,@M45Broo
@M22Mentari9,@ekowboy2
@cumiil_,@AniparBens16209
@cumiil_,@strike_bravo_b
@MaarifRafi,@listudan
@MaarifRafi,@manutd_world
@nyinyirsedunia,@aniesbaswedan
@Wiratam1,@txtdrimedia
@jager58685652,@KakekHalal
@jalanyangbenar4,@vanc1Bozz
@jalanyangbenar4,@ganjarpranowo
@iwansyahrur1,@Miduk17
@IrfanSofani,@IrfanSofani
@Ganjar_Andika08,@Kanjeng2022
@Ganjar_Andika08,@adearmando61
@teguhjateng,@Umar_Hasibuan__
@teguhjateng,@aniesbaswedan
@tatatheawae,@Siantar72
@tatatheawae,@adearmando61
@dedifrozenfood,@satriohendri
@jay_ais007,@merapi111
@jay_ais007,@KakekHalal
@FaGtng,@DuduAku16
@FaGtng,@BANGSAygSUJUD
@Ganjar_Andika08,@BungkusTukang
@asom_naniura,@PartBurungGalak
@asom_naniura,@ganjarpranowo
@KaZep7,@Tan_Mar3M
@Naljaemi,@askaragiantara
@satrialingkar,@CNNIndonesia
@HwaBwe,@adearmando61
@Ganjar_Andika08,@adearmando61
@adri_7i,@AyamSegar3
@lingge_yohanes,@tvOneNews
@dewiirawan13,@muchlis_ar
@dewiirawan13,@CNNIndonesia
@sin2023chan,@sin2023chan
@sin2023chan,@HusinShihab
@sin2023chan,@GunRomli
@DeddyKusdedi3,@AndiSinulingga
@sin2023chan,@HusinShihab
@sin2023chan,@GunRomli
@BangBang81440,@adearmando61
@NamoAryatara,@yunantyo_yas
@NamoAryatara,@GusdurianSMG
@NamoAryatara,@GUSDURians
@jay_ais007,@merapi111
@jay_ais007,@KakekHalal
@Bashu2950331,@dAsalbantani
@Bashu2950331,@adearmando61
@irfanov2,@Yom_N_Friends
@irfanov2,@ekowboy2
@nyinyirsedunia,@tvOneNews
@Dhanidjafar,@ruhutsitompul
@Ganjar_Andika08,@Dony_YNWA
@Ganjar_Andika08,@ganjarpranowo
@mooniyy,@TwitKoko2
@mooniyy,@NephilaXmus
@dwioktariyadi,@Muhadjir_M
@dwioktariyadi,@DPP_PKB
@dwioktariyadi,@PDemokrat
@kmilfsfilm,@boskripiks
@kmilfsfilm,@kdrama_menfess
@pembualndeso,@datuakrajoangek
@mkurnia1,@KakekHalal
@Twitkustik,@CakKhum
@DiptraD,@tvOneNews
@harrispradana_,@harrispradana_
@Cryptocius,@iskandar45v
@Cryptocius,@tvOneNews
@firda_rita,@tvOneNews
@harrispradana_,@harrispradana_
@pembualndeso,@Miduk17
@sugaryflakes,@txtdrimedia
@Wedhuzjr,@tvOneNews
@Heraloebss,@HobiPijatJogja
@RagaSukma_1,@JhieShakura
@RagaSukma_1,@islah_bahrawi
@RagaSukma_1,@adearmando61
@mayredithhh,@ediedot108
@mayredithhh,@narkosun
@mayredithhh,@Fahrihamzah
@ethes700,@Lembayung071
@ethes700,@adearmando61
@haruto_nonna,@for_jisoo_
@haruto_nonna,@sehuniie_sooya
@FlaAgung,@OposisiCerdas
@DiptraD,@bachrum_achmadi
@MaxJo777,@tvOneNews
@el_montesqiu,@Umar_Hasibuan__
@UMKMTalaga,@adearmando61
@DiptraD,@Tan_Mar3M
@Muhadjir_M,@dwioktariyadi
@Muhadjir_M,@DPP_PKB
@Muhadjir_M,@PDemokrat
@ditrapk,@txtdrimedia
@anton_istianto,@ekowboy2
@MesaAlfarizi,@kumparan
@HaqqiFD,@heylutfi_
@gunadigunadi202,@damrudeeee
@gunadigunadi202,@putrisakera
@pembualndeso,@Anak__Ogi
@pembualndeso,@ganjarpranowo
@tonnysofijan,@KakekHalal
@pembualndeso,@bobby_risakotta
@ecilox,@PUTRY_NUSANTARA
@kokocrvnch,@kompascom
@si_andiii,@ngopidisorehari
@HidalgoHarmen,@yusuf_dumdum
@Alexand31916378,@ekowboy2
@DSarastami96477,@tvOneNews
@merapi111,@PartaiSocmed
@merapi111,@prabowo
@SayTAERAEE,@SayJOASAKURA
@kurakurabrsayap,@pelaaak
@kurakurabrsayap,@rzd_ky
@dangiangkuning1,@merapi111
@dangiangkuning1,@KakekHalal
@NilaWati375469,@_Rizmaya__
@NilaWati375469,@ganjarpranowo
@PengabdiTantan,@musniumar
@cokelate2403,@_Rizmaya__
@cokelate2403,@ganjarpranowo
@PutraXhaka89,@dawiguna
@PutraXhaka89,@CNNIndonesia
@Budionotaslim3,@HusinShihab
@dandelli_ah,@zoelfick
@dandelli_ah,@txtdrimedia
@ambalan_budi,@AndiSinulingga
@ukhtielya,@HukumDan
@ukhtielya,@ganjarpranowo
@sukmawijaya91,@Kadrun80574809
@sukmawijaya91,@MARQUEZ__93
@tukangkritik99,@iyehmilanistii
@tukangkritik99,@Gan10Dul
@caknan6666,@ezkisuyanto
@FelixSGL1,@Nathanaels1611
@FelixSGL1,@steph_203
@FelixSGL1,@AdiiAFVs
@Paltiwest,@Riweuh__
@GetjzebulonXXIV,@NYatiDjafar
@GetjzebulonXXIV,@Rezume666
@GetjzebulonXXIV,@FaktaSepakbola
@tuankompeni,@MarxdParker
@tuankompeni,@tvOneNews
@fariznr7_,@CNNIndonesia
@Godam062,@KakekHalal
@sirinstav,@grundew
@sirinstav,@Torkil
@marcelasidoo,@txtdrimedia
@__kimbora__,@txtdrimedia
@mchonlo,@ruendjun
@SuhendiWiw94288,@KompasTV
@johndmamau,@saiful_mujani
@4NDIKURNI4W4N,@VIVAcoid
@randi_andiva,@txtdrpemerintah
@lah_bocil84923,@adearmando61
@merapi111,@KakekHalal
@prayaa_,@txtdrimedia
@adam_budhi,@adearmando61
@Fadelyuda,@FaktaSepakbola
@anshari09,@auyoura
@anshari09,@ach13ver
@anshari09,@trevegliese
@johndmamau,@saiful_mujani
@Ian04502173,@yusuf_dumdum
@AhmadZa75665696,@ganjarpranowo
@Yedi_ExTKI,@CNNIndonesia
@nasrullahsyari2,@BradHarizz
@nasrullahsyari2,@ganjarpranowo
@ikanbasian,@sunaryo67830978
@ikanbasian,@ekowboy2
@AhmadJoel1,@FaktaSepakbola
@dedifrozenfood,@CNNIndonesia
@SayTAERAEE,@SaySUNW00
@emastok,@adearmando61
@BudiTeguhSanto4,@CNNIndonesia
@a_doni95,@kompascom
@Heryadi12Herry,@adearmando61
@ridanman,@txtdrimedia
@IchwanulArdian3,@AdamMarx__
@IchwanulArdian3,@VickyHoppus
@IchwanulArdian3,@FaktaSepakbola
@okytolol,@txtdrimedia
@MochamadIchwa14,@Anak__Ogi
@MochamadIchwa14,@ganjarpranowo
@bungdree,@datuakrajoangek
@PenunggangHati,@putripangarep
@PenunggangHati,@DzakwanFirst
@DonnyBonardo,@bachrum_achmadi
@pedagang_kritik,@Paltiwest
@agisubagio,@kumparan
@Emily66800659,@presgan2024
@mikuroQ,@Jumianto_RK
@simanjaya71,@adearmando61
@rizaldiii76,@badboysbdg_
@sejahtera_12789,@yusuf_dumdum
@AdamMarx__,@IchwanulArdian3
@AdamMarx__,@VickyHoppus
@AdamMarx__,@FaktaSepakbola
@HeangKadrun,@ekowboy2
@warasjiwaraga,@Paltiwest
@YusraMahendra09,@ondel2wan_abud
@jek_uncle,@AndiSinulingga
@YSasrawibawa,@MayaA62580468
@carvalho_nemo,@rudiadja83
@carvalho_nemo,@26Sarwini
@bani_simabua,@UyokBack
@bani_simabua,@Syarman59
@prabowo_wishnu,@NovalAssegaf
@prabowo_wishnu,@aniesbaswedan
@FrontNelayan,@tvOneNews
@maxcomreturns,@HusinShihab
@AsepSolehSolah3,@putrisakera
@AsepSolehSolah3,@johnhendrik3
@seijisuzuki6,@adearmando61
@seijisuzuki6,@Paltiwest
@TheLadyJoker,@tinggipasaribu
@TheLadyJoker,@Dutajomblo3
@AdeYonkyS,@FaktaSepakbola
@2019JokowiLNJT,@adearmando61
@Godam062,@M45Broo
@AsepKomarudin08,@yusuf_dumdum
@dulafitz,@tvOneNews
@IGKGARNAWA2,@Fahrihamzah
@PopyRgp,@adearmando61
@AndreasSolusi,@ganjarpranowo
@AndreasSolusi,@OfficialRCTI
@MaxisKu7,@tvOneNews
@asepkartika3,@tvOneNews
@HoyacOnly,@tvOneNews
@FindmeWB,@idextratime
@FindmeWB,@bliblidotcom
@denifitriyant05,@detikcom
@adipurwa_12,@adearmando61
@llemonadeee_,@bubsvkoo
@sunaryo67830978,@ekowboy2
@jatmiko99604253,@bengkeldodo
@jatmiko99604253,@prabowo
@AndiRusandi4,@detikcom
@YusraMahendra09,@ekowboy2
@HobiPijatJogja,@Heraloebss
@anamchoirul218,@NovalAssegaf
@anamchoirul218,@aniesbaswedan
@DSarastami96477,@detikcom
@hmad Y@min,@ruhutsitompul
@Hans_sajah,@realAmienRais
@scumbagteng,@AdamMarx__
@scumbagteng,@calllvee
@scumbagteng,@FaktaSepakbola
@Sronojolo,@hasyimmah
@Jun_hyyy,@kejungkal
@Jun_hyyy,@txtdrpemerintah
@hugovittorio2,@HusinShihab
@DSarastami96477,@keuangannews_id
@nyinyirsedunia,@VIVAcoid
@hhsahal,@ariel_heryanto
@nyinyirsedunia,@bonnietriyana
@nyinyirsedunia,@AhmadSahidah
@nyinyirsedunia,@cobeh2022
@JhonniSinaga20,@ganjarpranowo
@NilaWati375469,@_Rizmaya__
@NilaWati375469,@ganjarpranowo
@Gr4sssss,@Tan_Mar3M
@Paltiwest,@KepaArgawinata2
@OrangBa13921152,@geloraco
@MohZen28,@FaktaSepakbola
@SuperSaiyaaannn,@lesmana_sofyan
@SuperSaiyaaannn,@mercedsAMGF1
@SuperSaiyaaannn,@PartaiSocmed
@katajenaa,@heylutfi_
@Paltiwest,@vonibraja
@g4kta,@FBinfauzan
@g4kta,@AirinDatangLagi
@Anti_0ligarki,@dedy_pram
@Anti_0ligarki,@Iqbalnyamala
@Anti_0ligarki,@DoankWarto
@raetse,@musniumar
@whatswrongmoron,@whatswrongmoron
@maroonslegacy,@ngurahsaka
@Zwykli_Ludzie,@CNNIndonesia
@sukardihan95242,@ganjarpranowo
@sukardihan95242,@rockygerung
@_aintover,@CNNIndonesia
@in_makiy,@ZarAd_93
@in_makiy,@eeepan
@YTH_sunshine,@Wicaksono_J
@YTH_sunshine,@tvOneNews
@AstutikBertha,@salestahu
@AstutikBertha,@ukie717
@AstutikBertha,@ruhutsitompul
@hajiilan,@tvOneNews
@Darma115078209,@RstmBcl
@moelyd1,@Stev3n_Peg3l
@harystwn1,@fatriady
@harystwn1,@KangSemproel
@harystwn1,@tvOneNews
@NilaWati375469,@Anak__Ogi
@NilaWati375469,@ganjarpranowo
@nerfogu,@Opposite6888
@ArjunaOnthesky,@adearmando61
@ArjunaOnthesky,@Miduk17
@NilaWati375469,@NilaWati375469
@NilaWati375469,@__AnakKolong
@NilaWati375469,@siticeriaselalu
@ruhulanakgaul,@PasundanJunior
@arellasalsa,@aniesbaswedan
@ironmanlagi,@adearmando61
@YusraMahendra09,@ak134r_
@gojekind,@shitlicious
@Maulanaiskhak15,@yusuf_dumdum
@novayulhendri,@adearmando61
@FrandoJoni91363,@adearmando61
@gaplekemplu,@heylutfi_
@Rianhidayat4869,@FaktaSepakbola
@valerivaleri90,@putripangarep
@xylanasenzyme,@mingyujakal
@jeunoial,@dlyrids
@salestahu,@AstutikBertha
@salestahu,@ukie717
@salestahu,@ruhutsitompul
@radibinselih,@FaktaSepakbola
@jalandimedsos,@adearmando61
@KadrunMustDie,@Tan_Mar3M
@black_hat1910,@FaktaSepakbola
@lukmanhakim1721,@muchlis_ar
@lukmanhakim1721,@CNNIndonesia
@dikaaaaaaaaaa_,@badagliarback
@SubhanDanil,@ekowboy2
@KepaArgawinata2,@Paltiwest
@KepaArgawinata2,@WagimanDeep212_
@arx21,@detikcom
@imamkatamso123,@detikcom
@AswinbaharD,@HukumDan
@AswinbaharD,@ganjarpranowo
@doktersebelah,@yusuf_dumdum
@BeEm_JOENTAK16,@adearmando61
@aprilrbaktiar,@Paltiwest
@borntobenature,@isnolongerhere
@BudyBast,@hc_poirot
@holhar60,@JensBP
@holhar60,@JonTunold
@Fauzi56100765,@Umar_Hasibuan__
@Fauzi56100765,@aniesbaswedan
@budialims,@Anak__Ogi
@budialims,@ganjarpranowo
@ELgratama,@eeepan
@inoeable,@StefanAntonio__
@pedagang_kritik,@Dandhy_Laksono
@AsdiputraIwan,@Bambangelf
@Muly86054800,@Subur0204
@Paltiwest,@AriefAM
@Jeza74422125,@putripangarep
@trap_miki,@VIVAcoid
@alfiarnimakhtaf,@Anak__Ogi
@alfiarnimakhtaf,@ganjarpranowo
@ZulfikarAliNar1,@fahrihamzah
@trap_miki,@kompascom
@PalladinMaster,@chronicle187
@PalladinMaster,@mahendri_s
@HaraldKristens6,@KristianGunder
@JulianLowo,@adearmando61
@Muhalim77,@putripangarep
@Muhalim77,@jayusman92
@iyehmilanistii,@tukangtwittter
@iyehmilanistii,@tvOneNews
@fahmiabas70,@NovalAssegaf
@fahmiabas70,@aniesbaswedan
@PalladinMaster,@white10blue
@PalladinMaster,@idextratime
@PalladinMaster,@bliblidotcom
@Gunawan53722139,@Paltiwest
@M_AldoRamadony,@AdrianoBtp
@ThomaseAji,@muchlis_ar
@ThomaseAji,@CNNIndonesia
@Eko_setia_1,@SantorinisSun
@setyosby,@M45Broo
@J4ck_Pipp0,@Umar_Hasibuan__
@Sono654123,@GeiszChalifah
@Ariosunaryo1,@tvOneNews
@WAHYU_UNIFORM,@MantriDhoro
@WAHYU_UNIFORM,@wdtu
@Sono654123,@adearmando61
@DeddyKusdedi3,@UyokBack
@DeddyKusdedi3,@Syarman59
@KhalidDian04,@GeiszChalifah
@NdesoJ,@Stev3n_Peg3l
@ballambinlove,@detikcom
@siswantos208,@AndiSinulingga
@humairaira728,@Manse_Mangat
@SurYadi75094336,@detikcom
@AGoeci,@wningrum
@AGoeci,@hasyimmah
@pandawacinarita,@KviantaO
@pandawacinarita,@VIVAcoid
@Wo2_Anis_ORBA,@sarma_yogi21708
@Wo2_Anis_ORBA,@Ganjar_Andika08
@manusiasibuk416,@tvOneNews
@mrs_enci,@edwinbazz
@Bang_San77,@adearmando61
@MasFurqon15,@theresistant24
@dmrdrto,@MaszRiezky46_
@dmrdrto,@Yan_Borussen
@dmrdrto,@SiaranBolaLive
@miskiy28,@miskiy28
@miskiy28,@sahrulsahr25322
@miskiy28,@Anak__Ogi
@AmaluddinSSili1,@MinmonPS7
@AGoeci,@RyaWiedy
@AGoeci,@hasyimmah
@rajaonan,@lukmanihsan
@rajaonan,@jansen_jsp
@rajaonan,@aniesbaswedan
@kursoes_75,@KrupukMr
@kursoes_75,@prb0NLV7GagjiPF
@dedifir30803641,@dedifir30803641
@dedifir30803641,@yuwantino12
@Jordi_182,@Yom_N_Friends
@yoga_ap2u,@AzzamIzzulhaq
@yoga_ap2u,@kumparan
@MarkoMa54761821,@adearmando61
@blarakering,@kompascom
@KrupukMr,@Kursoes75
@KrupukMr,@prb0NLV7GagjiPF
@tao_ming_tse,@muchlis_ar
@tao_ming_tse,@CNNIndonesia
@ArdaChandra10,@VIVAcoid
@handayani_44277,@Mamamochi1
@xquitavee,@Dwarapala_
@xquitavee,@Chiquititha_
@bramantyosudon2,@Stev3n_Peg3l
@bigjoe_july15,@panditfootball
@dean_melky,@musniumar
@Prasety253,@AbankTho2
@swarahatii,@muchlis_ar
@swarahatii,@CNNIndonesia
@kad_ding,@Arlorenantoni
@kad_ding,@hnurwahid
@arifin34533,@Paltiwest
@DodyMaulana__,@kamto_adi
@danirahmat55391,@EkoRachmadi2
@danirahmat55391,@bachrum_achmadi
@sugiant94359147,@geloraco
@YosAditya61,@adearmando61
@ddinho29,@capekhidup___1
@ddinho29,@ahlireparasi
@ddinho29,@ngalammenfess
@Ar_910,@StefanAntonio__
@Ar_910,@VIN08226913
@FotoSatrio,@VIVAcoid
@Mohamma36485685,@abu_waras
@sambolado88,@detikcom
@lelembutputih,@AGoeci
@lelembutputih,@Syarman59
@MOHDAHL01728541,@adearmando61
@satia_nagara,@geloraco
@AlifaBunyamin,@StefanAntonio__
@AlifaBunyamin,@VoxPopuli714101
@NURYADI06724957,@gilbhas
@e2oliHhZSkBYTFc,@alisyarief
@musamaulana6,@WonogiriPD
@Ari_ngrha,@M45Broo
@Pandit__Bola,@idextratime
@mocekoss,@cobeh2022
@JokoLipService,@DoankWarto
@WahyuPP0210,@ketololan_tolol
@misrimisri90,@streetlawyers85
@misrimisri90,@Fahrihamzah
@wobowobow,@garagarabola_
@KelanaBuana3,@tvOneNews
@Pikdompe,@tukanggendang5
@Pikdompe,@StefanAntonio__
@Pikdompe,@AdeDhani9
@wasitoroesmanto,@kompascom
@Cebi_Nusantara,@MardaniAliSera
@Cebi_Nusantara,@PKSejahtera
@Ganjar_Andika_8,@ganjarpranowo
@Ganjar_Andika_8,@PDI_Perjuangan
@Aryprasetyo85,@mohmahfudmd
@Aryprasetyo85,@ganjarpranowo
@BiruScooter,@SantorinisSun
@Saputra3Tugi,@Miduk17
@marvie19304,@Dennysiregar7
@Metro_TV,@mohmahfudmd
@Metro_TV,@ganjarpranowo
@Fahrur12648728,@datuakrajoangek
@pinterpolitik,@pinterpolitik
@pinterpolitik,@pinterpolitik
@pinterpolitik,@pinterpolitik
@lawjusticeco,@mohmahfudmd
@lawjusticeco,@pandanababhan
@fajaronline,@henrysubiakto
@barryekolesmana,@henrysubiakto
@PaskalisManti,@ch_chotimah2
@PaskalisManti,@erickthohir
@DiptraD,@SantorinisSun
@WiyonoW09069664,@henrysubiakto
@WiyonoW09069664,@FerryNLangelo
@NoorNazrie,@tvOneNews
@komandoganjar24,@ganjarpranowo
@komandoganjar24,@mohmahfudmd
@Milanisti_Joe,@narkosun
@WiyonoW09069664,@StefanAntonio__
@philipus_de,@Dennysiregar7
@hamdanairdrop,@KangManto123
@1b192aae85a54dc,@Dennysiregar7
@walisongo123,@islah_bahrawi
@CakRul1158402,@Dennysiregar7
@WiyonoW09069664,@Jayabay19479190
@MikailAmrullah,@nongandah
@MikailAmrullah,@ganjarpranowo
@MikailAmrullah,@mohmahfudmd
@nalar_logis,@adearmando61
@yamahasuzukiho,@Dennysiregar7
@HendraPapu92154,@Dennysiregar7
@kangkomentator,@VIVAcoid
@SuandiSilalah14,@PDI_Perjuangan
@SuandiSilalah14,@Hary_Tanoe
@SuandiSilalah14,@ganjarpranowo
@TheThanos_100,@Dennysiregar7
@sukmawijaya91,@Syarman59
@sukmawijaya91,@Dennysiregar7
@MUJIBBULLAH,@mohmahfudmd
@MUJIBBULLAH,@ganjarpranowo
@wthin_fans,@ainunnajib
@Maruahalsiahaa2,@WagimanDeep212_
@Maruahalsiahaa2,@mohmahfudmd
@Maruahalsiahaa2,@cnbcindonesia
@Widyarenee,@mohmahfudmd
@Tifadil1,@pengarang_sajak
@mahmudbantul,@WagimanDeep212_
@cuki_jo,@WagimanDeep212_
@nalar_logis,@WagimanDeep212_
@iwankecil,@kompascom
@pejuangnkri77,@OssyDermawan
@Yurissa_Samosir,@Dennysiregar7
@yantanu2_08,@mohmahfudmd
@PanjaitaJohan,@ch_chotimah2
@PanjaitaJohan,@erickthohir
@ZwOViCULOzir6ro,@adjiesetiawan89
@ZwOViCULOzir6ro,@ganjarpranowo
@BusbusKalang,@PDI_Perjuangan
@Tifadil1,@hasyimmah
@Adm61481192,@geloraco
bakteribaik @centangbiru,@panca66
@Muhamma38221971,@ganjarpranowo
@Muhamma38221971,@Paltiwest
@david_gliath,@PDI_Perjuangan
@david_gliath,@mohmahfudmd
@DanishDedy,@Aryprasetyo85
@DanishDedy,@AgusYudhoyono
@DiptraD,@MARQUEZ__93
@Muhamma38221971,@RifandaAmy
@Muhamma38221971,@ganjarpranowo
@Muhamma38221971,@GPMJakarta
@Aguss0506,@JhonniSinaga20
@Aguss0506,@puanmaharani_ri
@natalegawa_7,@natalegawa_7
@IpunkShinoda2,@Dennysiregar7
@navvvvvid,@muchlis_ar
@082217010849Dir,@VIVAcoid
@ralucublass,@Dennysiregar7
@politik_Ngawur8,@Dennysiregar7
@StephenTanuwija,@Delazio14
@StephenTanuwija,@danielht2009
@siregarferro___,@YRadianto
Rohayat@widi,@Wahyu95422390
Rohayat@widi,@yunartowijaya
@tiger88698261,@samboja70766916
@tiger88698261,@Miduk17
@TukimanChu,@bachrum_achmadi
@tribunmedan,@tribunnews
@tribunjambiku,@tribunnews
@tribunkaltim,@tribunnews
@myungsookimx,@erickthohir
@1b192aae85a54dc,@StefanAntonio__
@MengertiPolitik,@Dennysiregar7
@MengertiPolitik,@Dennysiregar7
@KuliPocok,@Dennysiregar7
@Johnson766hi,@ruhutsitompul
@helmihakam7,@PDI_Perjuangan
@showm4ker_,@PartaiSocmed
@showm4ker_,@mohmahfudmd
@helmihakam7,@PagiPerindu
@tribunkaltim,@tribunkaltim
@Ajebah01,@PDI_Perjuangan
@Ajebah01,@mohmahfudmd
@Ajebah01,@ganjarpranowo
@Ruhi_Ruhi_,@erickthohir
@Mpon_Mponn,@erickthohir
@UmatCerdas,@detikcom
@ZainalA90339883,@Anak__Ogi
@lintang_ayoe,@PDI_Perjuangan
@1b192aae85a54dc,@mohmahfudmd
@HartawanJoe,@yunartowijaya
@F3ri_4j4,@Dennysiregar7
@F3ri_4j4,@mohmahfudmd
@halo16447,@Dennysiregar7
@halo16447,@mohmahfudmd
@ISumanata,@Leonita_Lestari
@aniezz479,@sayapganjar
@GDCIndonesia,@Dennysiregar7
@PhacolG,@Dennysiregar7
@PhacolG,@ganjarpranowo
@tribunkaltim,@tribunkaltim
@IrwansyahArian1,@narkosun
@FelixSGL1,@FelixSGL1
@FelixSGL1,@SantorinisSun
@AlHaidir11,@AirinDatangLagi
@AlHaidir11,@ganjarpranowo
@ally74768831,@EdiArif96983478
@ally74768831,@PDI_Perjuangan
@AlHaidir11,@AirinDatangLagi
@AlHaidir11,@ganjarpranowo
@AkuSend70955060,@amandasah__
@tribunkaltim,@tribunkaltim
@tribunkaltim,@tribunkaltim
@nalarto,@wonghumanusia
@nalarto,@ganjarpranowo
@nalarto,@jokowi
@PonaMade,@Syarman59
@PonaMade,@NasDem
@gamapila,@TsamaraDKI
@beritajatimcom,@beritajatimcom
@gamapila,@TsamaraDKI
@Manguni21,@VIVAcoid
@1b192aae85a54dc,@mohmahfudmd
@umam_s8,@SantorinisSun
@USutendi,@kh_notodiputro
@USutendi,@AirinDatangLagi
@Joker_Wedoks,@6dias9
@Joker_Wedoks,@mohmahfudmd
@Joker_Wedoks,@ganjarpranowo
@umam_s8,@NyaiiBubu
@bokulos_,@ekowboy2
@ebongdongok2022,@PDI_Perjuangan
@natingtulus22,@MARQUEZ__93
@radiomercury96,@radiomercury96
@s4_mijo,@ganjarpranowo
@tribunnews,@tribunnews
@tribunkaltim,@tribunkaltim
@uwoh_blel,@katrinrienks
@uwoh_blel,@KakekHalal
@beritajatimcom,@beritajatimcom
teteng@muma,@Dennysiregar7
teteng@muma,@mohmahfudmd
